fecha_fallecimiento;region_residencia;hospitalizacion;fallecidos
25-04-2020;Región de Coquimbo;VERDADERO;0
26-04-2020;Región de Coquimbo;VERDADERO;0
27-04-2020;Región de Coquimbo;VERDADERO;0
28-04-2020;Región de Coquimbo;VERDADERO;0
29-04-2020;Región de Coquimbo;VERDADERO;0
30-04-2020;Región de Coquimbo;VERDADERO;0
01-05-2020;Región de Coquimbo;VERDADERO;0
02-05-2020;Región de Coquimbo;VERDADERO;0
03-05-2020;Región de Coquimbo;VERDADERO;0
04-05-2020;Región de Coquimbo;VERDADERO;0
05-05-2020;Región de Coquimbo;VERDADERO;0
06-05-2020;Región de Coquimbo;VERDADERO;0
07-05-2020;Región de Coquimbo;VERDADERO;0
08-05-2020;Región de Coquimbo;VERDADERO;0
09-05-2020;Región de Coquimbo;VERDADERO;2
10-05-2020;Región de Coquimbo;VERDADERO;0
11-05-2020;Región de Coquimbo;VERDADERO;0
12-05-2020;Región de Coquimbo;VERDADERO;0
13-05-2020;Región de Coquimbo;VERDADERO;0
14-05-2020;Región de Coquimbo;VERDADERO;0
15-05-2020;Región de Coquimbo;VERDADERO;1
16-05-2020;Región de Coquimbo;VERDADERO;0
17-05-2020;Región de Coquimbo;VERDADERO;0
18-05-2020;Región de Coquimbo;VERDADERO;0
19-05-2020;Región de Coquimbo;VERDADERO;1
20-05-2020;Región de Coquimbo;VERDADERO;0
21-05-2020;Región de Coquimbo;VERDADERO;0
22-05-2020;Región de Coquimbo;VERDADERO;0
23-05-2020;Región de Coquimbo;VERDADERO;0
24-05-2020;Región de Coquimbo;VERDADERO;1
25-05-2020;Región de Coquimbo;VERDADERO;0
26-05-2020;Región de Coquimbo;VERDADERO;0
27-05-2020;Región de Coquimbo;VERDADERO;0
28-05-2020;Región de Coquimbo;VERDADERO;0
29-05-2020;Región de Coquimbo;VERDADERO;0
30-05-2020;Región de Coquimbo;VERDADERO;0
31-05-2020;Región de Coquimbo;VERDADERO;1
01-06-2020;Región de Coquimbo;VERDADERO;0
02-06-2020;Región de Coquimbo;VERDADERO;0
03-06-2020;Región de Coquimbo;VERDADERO;0
04-06-2020;Región de Coquimbo;VERDADERO;1
05-06-2020;Región de Coquimbo;VERDADERO;0
06-06-2020;Región de Coquimbo;VERDADERO;0
07-06-2020;Región de Coquimbo;VERDADERO;0
08-06-2020;Región de Coquimbo;VERDADERO;0
09-06-2020;Región de Coquimbo;VERDADERO;0
10-06-2020;Región de Coquimbo;VERDADERO;1
11-06-2020;Región de Coquimbo;VERDADERO;0
12-06-2020;Región de Coquimbo;VERDADERO;2
13-06-2020;Región de Coquimbo;VERDADERO;1
14-06-2020;Región de Coquimbo;VERDADERO;1
15-06-2020;Región de Coquimbo;VERDADERO;0
16-06-2020;Región de Coquimbo;VERDADERO;1
17-06-2020;Región de Coquimbo;VERDADERO;1
18-06-2020;Región de Coquimbo;VERDADERO;0
19-06-2020;Región de Coquimbo;VERDADERO;0
20-06-2020;Región de Coquimbo;VERDADERO;1
21-06-2020;Región de Coquimbo;VERDADERO;0
22-06-2020;Región de Coquimbo;VERDADERO;2
23-06-2020;Región de Coquimbo;VERDADERO;0
24-06-2020;Región de Coquimbo;VERDADERO;0
25-06-2020;Región de Coquimbo;VERDADERO;0
26-06-2020;Región de Coquimbo;VERDADERO;2
27-06-2020;Región de Coquimbo;VERDADERO;0
28-06-2020;Región de Coquimbo;VERDADERO;0
29-06-2020;Región de Coquimbo;VERDADERO;0
30-06-2020;Región de Coquimbo;VERDADERO;0
01-07-2020;Región de Coquimbo;VERDADERO;1
02-07-2020;Región de Coquimbo;VERDADERO;1
03-07-2020;Región de Coquimbo;VERDADERO;0
04-07-2020;Región de Coquimbo;VERDADERO;1
05-07-2020;Región de Coquimbo;VERDADERO;0
06-07-2020;Región de Coquimbo;VERDADERO;1
07-07-2020;Región de Coquimbo;VERDADERO;0
08-07-2020;Región de Coquimbo;VERDADERO;1
09-07-2020;Región de Coquimbo;VERDADERO;2
10-07-2020;Región de Coquimbo;VERDADERO;3
11-07-2020;Región de Coquimbo;VERDADERO;3
12-07-2020;Región de Coquimbo;VERDADERO;4
13-07-2020;Región de Coquimbo;VERDADERO;1
14-07-2020;Región de Coquimbo;VERDADERO;2
15-07-2020;Región de Coquimbo;VERDADERO;1
16-07-2020;Región de Coquimbo;VERDADERO;0
17-07-2020;Región de Coquimbo;VERDADERO;0
18-07-2020;Región de Coquimbo;VERDADERO;3
19-07-2020;Región de Coquimbo;VERDADERO;2
20-07-2020;Región de Coquimbo;VERDADERO;0
21-07-2020;Región de Coquimbo;VERDADERO;1
22-07-2020;Región de Coquimbo;VERDADERO;0
23-07-2020;Región de Coquimbo;VERDADERO;0
24-07-2020;Región de Coquimbo;VERDADERO;2
25-07-2020;Región de Coquimbo;VERDADERO;0
26-07-2020;Región de Coquimbo;VERDADERO;2
27-07-2020;Región de Coquimbo;VERDADERO;1
28-07-2020;Región de Coquimbo;VERDADERO;3
29-07-2020;Región de Coquimbo;VERDADERO;0
30-07-2020;Región de Coquimbo;VERDADERO;0
31-07-2020;Región de Coquimbo;VERDADERO;1
01-08-2020;Región de Coquimbo;VERDADERO;0
02-08-2020;Región de Coquimbo;VERDADERO;1
03-08-2020;Región de Coquimbo;VERDADERO;0
04-08-2020;Región de Coquimbo;VERDADERO;2
05-08-2020;Región de Coquimbo;VERDADERO;1
06-08-2020;Región de Coquimbo;VERDADERO;3
07-08-2020;Región de Coquimbo;VERDADERO;3
08-08-2020;Región de Coquimbo;VERDADERO;0
09-08-2020;Región de Coquimbo;VERDADERO;0
10-08-2020;Región de Coquimbo;VERDADERO;0
11-08-2020;Región de Coquimbo;VERDADERO;1
12-08-2020;Región de Coquimbo;VERDADERO;0
13-08-2020;Región de Coquimbo;VERDADERO;1
14-08-2020;Región de Coquimbo;VERDADERO;4
15-08-2020;Región de Coquimbo;VERDADERO;2
16-08-2020;Región de Coquimbo;VERDADERO;1
17-08-2020;Región de Coquimbo;VERDADERO;4
18-08-2020;Región de Coquimbo;VERDADERO;2
19-08-2020;Región de Coquimbo;VERDADERO;2
20-08-2020;Región de Coquimbo;VERDADERO;1
21-08-2020;Región de Coquimbo;VERDADERO;0
22-08-2020;Región de Coquimbo;VERDADERO;1
23-08-2020;Región de Coquimbo;VERDADERO;1
24-08-2020;Región de Coquimbo;VERDADERO;0
25-08-2020;Región de Coquimbo;VERDADERO;2
26-08-2020;Región de Coquimbo;VERDADERO;0
27-08-2020;Región de Coquimbo;VERDADERO;1
28-08-2020;Región de Coquimbo;VERDADERO;0
19-03-2020;Región de la Araucanía;VERDADERO;0
20-03-2020;Región de la Araucanía;VERDADERO;0
21-03-2020;Región de la Araucanía;VERDADERO;0
23-03-2020;Región de la Araucanía;VERDADERO;0
25-03-2020;Región de la Araucanía;VERDADERO;0
26-03-2020;Región de la Araucanía;VERDADERO;0
27-03-2020;Región de la Araucanía;VERDADERO;1
28-03-2020;Región de la Araucanía;VERDADERO;1
29-03-2020;Región de la Araucanía;VERDADERO;0
30-03-2020;Región de la Araucanía;VERDADERO;1
31-03-2020;Región de la Araucanía;VERDADERO;3
01-04-2020;Región de la Araucanía;VERDADERO;0
02-04-2020;Región de la Araucanía;VERDADERO;0
03-04-2020;Región de la Araucanía;VERDADERO;1
04-04-2020;Región de la Araucanía;VERDADERO;4
05-04-2020;Región de la Araucanía;VERDADERO;1
06-04-2020;Región de la Araucanía;VERDADERO;0
07-04-2020;Región de la Araucanía;VERDADERO;1
08-04-2020;Región de la Araucanía;VERDADERO;1
09-04-2020;Región de la Araucanía;VERDADERO;0
10-04-2020;Región de la Araucanía;VERDADERO;1
11-04-2020;Región de la Araucanía;VERDADERO;0
12-04-2020;Región de la Araucanía;VERDADERO;1
13-04-2020;Región de la Araucanía;VERDADERO;1
14-04-2020;Región de la Araucanía;VERDADERO;1
15-04-2020;Región de la Araucanía;VERDADERO;0
16-04-2020;Región de la Araucanía;VERDADERO;2
17-04-2020;Región de la Araucanía;VERDADERO;0
18-04-2020;Región de la Araucanía;VERDADERO;0
19-04-2020;Región de la Araucanía;VERDADERO;1
20-04-2020;Región de la Araucanía;VERDADERO;2
21-04-2020;Región de la Araucanía;VERDADERO;0
22-04-2020;Región de la Araucanía;VERDADERO;0
23-04-2020;Región de la Araucanía;VERDADERO;0
24-04-2020;Región de la Araucanía;VERDADERO;1
25-04-2020;Región de la Araucanía;VERDADERO;2
26-04-2020;Región de la Araucanía;VERDADERO;3
27-04-2020;Región de la Araucanía;VERDADERO;0
28-04-2020;Región de la Araucanía;VERDADERO;0
29-04-2020;Región de la Araucanía;VERDADERO;1
30-04-2020;Región de la Araucanía;VERDADERO;1
01-05-2020;Región de la Araucanía;VERDADERO;0
02-05-2020;Región de la Araucanía;VERDADERO;0
03-05-2020;Región de la Araucanía;VERDADERO;0
04-05-2020;Región de la Araucanía;VERDADERO;0
05-05-2020;Región de la Araucanía;VERDADERO;0
06-05-2020;Región de la Araucanía;VERDADERO;1
07-05-2020;Región de la Araucanía;VERDADERO;0
08-05-2020;Región de la Araucanía;VERDADERO;0
09-05-2020;Región de la Araucanía;VERDADERO;0
10-05-2020;Región de la Araucanía;VERDADERO;0
11-05-2020;Región de la Araucanía;VERDADERO;0
12-05-2020;Región de la Araucanía;VERDADERO;1
13-05-2020;Región de la Araucanía;VERDADERO;1
14-05-2020;Región de la Araucanía;VERDADERO;2
15-05-2020;Región de la Araucanía;VERDADERO;0
16-05-2020;Región de la Araucanía;VERDADERO;1
17-05-2020;Región de la Araucanía;VERDADERO;0
18-05-2020;Región de la Araucanía;VERDADERO;0
19-05-2020;Región de la Araucanía;VERDADERO;0
20-05-2020;Región de la Araucanía;VERDADERO;1
21-05-2020;Región de la Araucanía;VERDADERO;0
22-05-2020;Región de la Araucanía;VERDADERO;0
23-05-2020;Región de la Araucanía;VERDADERO;0
24-05-2020;Región de la Araucanía;VERDADERO;0
25-05-2020;Región de la Araucanía;VERDADERO;0
26-05-2020;Región de la Araucanía;VERDADERO;0
27-05-2020;Región de la Araucanía;VERDADERO;1
28-05-2020;Región de la Araucanía;VERDADERO;1
29-05-2020;Región de la Araucanía;VERDADERO;0
30-05-2020;Región de la Araucanía;VERDADERO;0
31-05-2020;Región de la Araucanía;VERDADERO;0
01-06-2020;Región de la Araucanía;VERDADERO;0
02-06-2020;Región de la Araucanía;VERDADERO;1
03-06-2020;Región de la Araucanía;VERDADERO;0
04-06-2020;Región de la Araucanía;VERDADERO;1
05-06-2020;Región de la Araucanía;VERDADERO;0
06-06-2020;Región de la Araucanía;VERDADERO;1
07-06-2020;Región de la Araucanía;VERDADERO;0
08-06-2020;Región de la Araucanía;VERDADERO;0
09-06-2020;Región de la Araucanía;VERDADERO;0
10-06-2020;Región de la Araucanía;VERDADERO;3
11-06-2020;Región de la Araucanía;VERDADERO;0
12-06-2020;Región de la Araucanía;VERDADERO;0
13-06-2020;Región de la Araucanía;VERDADERO;0
14-06-2020;Región de la Araucanía;VERDADERO;2
15-06-2020;Región de la Araucanía;VERDADERO;0
16-06-2020;Región de la Araucanía;VERDADERO;0
17-06-2020;Región de la Araucanía;VERDADERO;0
18-06-2020;Región de la Araucanía;VERDADERO;0
19-06-2020;Región de la Araucanía;VERDADERO;0
20-06-2020;Región de la Araucanía;VERDADERO;0
21-06-2020;Región de la Araucanía;VERDADERO;1
22-06-2020;Región de la Araucanía;VERDADERO;0
23-06-2020;Región de la Araucanía;VERDADERO;0
24-06-2020;Región de la Araucanía;VERDADERO;0
25-06-2020;Región de la Araucanía;VERDADERO;0
26-06-2020;Región de la Araucanía;VERDADERO;2
27-06-2020;Región de la Araucanía;VERDADERO;0
28-06-2020;Región de la Araucanía;VERDADERO;1
29-06-2020;Región de la Araucanía;VERDADERO;0
30-06-2020;Región de la Araucanía;VERDADERO;0
01-07-2020;Región de la Araucanía;VERDADERO;1
02-07-2020;Región de la Araucanía;VERDADERO;1
03-07-2020;Región de la Araucanía;VERDADERO;0
04-07-2020;Región de la Araucanía;VERDADERO;1
05-07-2020;Región de la Araucanía;VERDADERO;0
06-07-2020;Región de la Araucanía;VERDADERO;0
07-07-2020;Región de la Araucanía;VERDADERO;0
08-07-2020;Región de la Araucanía;VERDADERO;0
09-07-2020;Región de la Araucanía;VERDADERO;0
10-07-2020;Región de la Araucanía;VERDADERO;0
11-07-2020;Región de la Araucanía;VERDADERO;0
12-07-2020;Región de la Araucanía;VERDADERO;0
13-07-2020;Región de la Araucanía;VERDADERO;0
14-07-2020;Región de la Araucanía;VERDADERO;0
15-07-2020;Región de la Araucanía;VERDADERO;0
16-07-2020;Región de la Araucanía;VERDADERO;0
17-07-2020;Región de la Araucanía;VERDADERO;1
18-07-2020;Región de la Araucanía;VERDADERO;1
19-07-2020;Región de la Araucanía;VERDADERO;0
20-07-2020;Región de la Araucanía;VERDADERO;0
21-07-2020;Región de la Araucanía;VERDADERO;0
22-07-2020;Región de la Araucanía;VERDADERO;0
23-07-2020;Región de la Araucanía;VERDADERO;1
24-07-2020;Región de la Araucanía;VERDADERO;0
25-07-2020;Región de la Araucanía;VERDADERO;0
26-07-2020;Región de la Araucanía;VERDADERO;0
27-07-2020;Región de la Araucanía;VERDADERO;0
28-07-2020;Región de la Araucanía;VERDADERO;0
29-07-2020;Región de la Araucanía;VERDADERO;1
30-07-2020;Región de la Araucanía;VERDADERO;0
31-07-2020;Región de la Araucanía;VERDADERO;0
01-08-2020;Región de la Araucanía;VERDADERO;0
02-08-2020;Región de la Araucanía;VERDADERO;2
03-08-2020;Región de la Araucanía;VERDADERO;1
04-08-2020;Región de la Araucanía;VERDADERO;1
05-08-2020;Región de la Araucanía;VERDADERO;0
06-08-2020;Región de la Araucanía;VERDADERO;0
07-08-2020;Región de la Araucanía;VERDADERO;0
08-08-2020;Región de la Araucanía;VERDADERO;0
09-08-2020;Región de la Araucanía;VERDADERO;0
10-08-2020;Región de la Araucanía;VERDADERO;2
11-08-2020;Región de la Araucanía;VERDADERO;0
12-08-2020;Región de la Araucanía;VERDADERO;1
13-08-2020;Región de la Araucanía;VERDADERO;0
14-08-2020;Región de la Araucanía;VERDADERO;0
15-08-2020;Región de la Araucanía;VERDADERO;1
16-08-2020;Región de la Araucanía;VERDADERO;0
17-08-2020;Región de la Araucanía;VERDADERO;1
18-08-2020;Región de la Araucanía;VERDADERO;2
19-08-2020;Región de la Araucanía;VERDADERO;1
20-08-2020;Región de la Araucanía;VERDADERO;0
21-08-2020;Región de la Araucanía;VERDADERO;1
22-08-2020;Región de la Araucanía;VERDADERO;0
23-08-2020;Región de la Araucanía;VERDADERO;0
24-08-2020;Región de la Araucanía;VERDADERO;0
25-08-2020;Región de la Araucanía;VERDADERO;0
26-08-2020;Región de la Araucanía;VERDADERO;0
27-08-2020;Región de la Araucanía;VERDADERO;0
28-08-2020;Región de la Araucanía;VERDADERO;0
19-03-2020;Región de Los Lagos;VERDADERO;0
20-03-2020;Región de Los Lagos;VERDADERO;0
21-03-2020;Región de Los Lagos;VERDADERO;0
23-03-2020;Región de Los Lagos;VERDADERO;0
25-03-2020;Región de Los Lagos;VERDADERO;0
26-03-2020;Región de Los Lagos;VERDADERO;0
27-03-2020;Región de Los Lagos;VERDADERO;0
28-03-2020;Región de Los Lagos;VERDADERO;0
29-03-2020;Región de Los Lagos;VERDADERO;0
30-03-2020;Región de Los Lagos;VERDADERO;0
31-03-2020;Región de Los Lagos;VERDADERO;0
01-04-2020;Región de Los Lagos;VERDADERO;0
02-04-2020;Región de Los Lagos;VERDADERO;0
03-04-2020;Región de Los Lagos;VERDADERO;0
04-04-2020;Región de Los Lagos;VERDADERO;2
05-04-2020;Región de Los Lagos;VERDADERO;0
06-04-2020;Región de Los Lagos;VERDADERO;1
07-04-2020;Región de Los Lagos;VERDADERO;0
08-04-2020;Región de Los Lagos;VERDADERO;0
09-04-2020;Región de Los Lagos;VERDADERO;2
10-04-2020;Región de Los Lagos;VERDADERO;0
11-04-2020;Región de Los Lagos;VERDADERO;0
12-04-2020;Región de Los Lagos;VERDADERO;0
13-04-2020;Región de Los Lagos;VERDADERO;0
14-04-2020;Región de Los Lagos;VERDADERO;0
15-04-2020;Región de Los Lagos;VERDADERO;0
16-04-2020;Región de Los Lagos;VERDADERO;1
17-04-2020;Región de Los Lagos;VERDADERO;0
18-04-2020;Región de Los Lagos;VERDADERO;0
19-04-2020;Región de Los Lagos;VERDADERO;0
20-04-2020;Región de Los Lagos;VERDADERO;0
21-04-2020;Región de Los Lagos;VERDADERO;0
22-04-2020;Región de Los Lagos;VERDADERO;1
23-04-2020;Región de Los Lagos;VERDADERO;1
24-04-2020;Región de Los Lagos;VERDADERO;0
25-04-2020;Región de Los Lagos;VERDADERO;0
26-04-2020;Región de Los Lagos;VERDADERO;0
27-04-2020;Región de Los Lagos;VERDADERO;1
28-04-2020;Región de Los Lagos;VERDADERO;0
29-04-2020;Región de Los Lagos;VERDADERO;1
30-04-2020;Región de Los Lagos;VERDADERO;0
01-05-2020;Región de Los Lagos;VERDADERO;0
02-05-2020;Región de Los Lagos;VERDADERO;0
03-05-2020;Región de Los Lagos;VERDADERO;0
04-05-2020;Región de Los Lagos;VERDADERO;0
05-05-2020;Región de Los Lagos;VERDADERO;0
06-05-2020;Región de Los Lagos;VERDADERO;0
07-05-2020;Región de Los Lagos;VERDADERO;0
08-05-2020;Región de Los Lagos;VERDADERO;0
09-05-2020;Región de Los Lagos;VERDADERO;1
10-05-2020;Región de Los Lagos;VERDADERO;0
11-05-2020;Región de Los Lagos;VERDADERO;0
12-05-2020;Región de Los Lagos;VERDADERO;0
13-05-2020;Región de Los Lagos;VERDADERO;0
14-05-2020;Región de Los Lagos;VERDADERO;0
15-05-2020;Región de Los Lagos;VERDADERO;1
16-05-2020;Región de Los Lagos;VERDADERO;0
17-05-2020;Región de Los Lagos;VERDADERO;0
18-05-2020;Región de Los Lagos;VERDADERO;0
19-05-2020;Región de Los Lagos;VERDADERO;0
20-05-2020;Región de Los Lagos;VERDADERO;0
21-05-2020;Región de Los Lagos;VERDADERO;0
22-05-2020;Región de Los Lagos;VERDADERO;0
23-05-2020;Región de Los Lagos;VERDADERO;0
24-05-2020;Región de Los Lagos;VERDADERO;0
25-05-2020;Región de Los Lagos;VERDADERO;0
26-05-2020;Región de Los Lagos;VERDADERO;0
27-05-2020;Región de Los Lagos;VERDADERO;1
28-05-2020;Región de Los Lagos;VERDADERO;0
29-05-2020;Región de Los Lagos;VERDADERO;0
30-05-2020;Región de Los Lagos;VERDADERO;0
31-05-2020;Región de Los Lagos;VERDADERO;0
01-06-2020;Región de Los Lagos;VERDADERO;0
02-06-2020;Región de Los Lagos;VERDADERO;0
03-06-2020;Región de Los Lagos;VERDADERO;0
04-06-2020;Región de Los Lagos;VERDADERO;0
05-06-2020;Región de Los Lagos;VERDADERO;0
06-06-2020;Región de Los Lagos;VERDADERO;0
07-06-2020;Región de Los Lagos;VERDADERO;0
08-06-2020;Región de Los Lagos;VERDADERO;0
09-06-2020;Región de Los Lagos;VERDADERO;0
10-06-2020;Región de Los Lagos;VERDADERO;0
11-06-2020;Región de Los Lagos;VERDADERO;1
12-06-2020;Región de Los Lagos;VERDADERO;1
13-06-2020;Región de Los Lagos;VERDADERO;0
14-06-2020;Región de Los Lagos;VERDADERO;0
15-06-2020;Región de Los Lagos;VERDADERO;0
16-06-2020;Región de Los Lagos;VERDADERO;0
17-06-2020;Región de Los Lagos;VERDADERO;1
18-06-2020;Región de Los Lagos;VERDADERO;1
19-06-2020;Región de Los Lagos;VERDADERO;1
20-06-2020;Región de Los Lagos;VERDADERO;1
21-06-2020;Región de Los Lagos;VERDADERO;1
22-06-2020;Región de Los Lagos;VERDADERO;0
23-06-2020;Región de Los Lagos;VERDADERO;1
24-06-2020;Región de Los Lagos;VERDADERO;0
25-06-2020;Región de Los Lagos;VERDADERO;0
26-06-2020;Región de Los Lagos;VERDADERO;1
27-06-2020;Región de Los Lagos;VERDADERO;0
28-06-2020;Región de Los Lagos;VERDADERO;0
29-06-2020;Región de Los Lagos;VERDADERO;0
30-06-2020;Región de Los Lagos;VERDADERO;0
01-07-2020;Región de Los Lagos;VERDADERO;1
02-07-2020;Región de Los Lagos;VERDADERO;0
03-07-2020;Región de Los Lagos;VERDADERO;0
04-07-2020;Región de Los Lagos;VERDADERO;2
05-07-2020;Región de Los Lagos;VERDADERO;0
06-07-2020;Región de Los Lagos;VERDADERO;1
07-07-2020;Región de Los Lagos;VERDADERO;0
08-07-2020;Región de Los Lagos;VERDADERO;0
09-07-2020;Región de Los Lagos;VERDADERO;0
10-07-2020;Región de Los Lagos;VERDADERO;1
11-07-2020;Región de Los Lagos;VERDADERO;0
12-07-2020;Región de Los Lagos;VERDADERO;1
13-07-2020;Región de Los Lagos;VERDADERO;0
14-07-2020;Región de Los Lagos;VERDADERO;1
15-07-2020;Región de Los Lagos;VERDADERO;0
16-07-2020;Región de Los Lagos;VERDADERO;0
17-07-2020;Región de Los Lagos;VERDADERO;0
18-07-2020;Región de Los Lagos;VERDADERO;0
19-07-2020;Región de Los Lagos;VERDADERO;0
20-07-2020;Región de Los Lagos;VERDADERO;1
21-07-2020;Región de Los Lagos;VERDADERO;0
22-07-2020;Región de Los Lagos;VERDADERO;1
23-07-2020;Región de Los Lagos;VERDADERO;0
24-07-2020;Región de Los Lagos;VERDADERO;1
25-07-2020;Región de Los Lagos;VERDADERO;0
26-07-2020;Región de Los Lagos;VERDADERO;1
27-07-2020;Región de Los Lagos;VERDADERO;2
28-07-2020;Región de Los Lagos;VERDADERO;3
29-07-2020;Región de Los Lagos;VERDADERO;1
30-07-2020;Región de Los Lagos;VERDADERO;1
31-07-2020;Región de Los Lagos;VERDADERO;1
01-08-2020;Región de Los Lagos;VERDADERO;5
02-08-2020;Región de Los Lagos;VERDADERO;0
03-08-2020;Región de Los Lagos;VERDADERO;1
04-08-2020;Región de Los Lagos;VERDADERO;2
05-08-2020;Región de Los Lagos;VERDADERO;1
